URL,Title,Author,Number of Ratings,Number of Reviews,Average Ratings,Number of Pages,Published Year,Series,Genres,Awards,Places
"https://www.goodreads.com/book/show/42900.Lover_Awakened""","Lover Awakened (Black Dagger Brotherhood, #3)",Margaret Atwood,165403,7083.0,4.0,434.0,2006,1.0,"['Romance', 'Paranormal', 'Paranormal Romance']","['All About Romance (AAR) Annual Reader Poll for Best Romance & Best Paranormal & Most Tortured Hero & Strongest Heroine & Best Villain & Most-Hanky Read  & Honorable Mention for Best Couple (2007)', ""Romantic Times Reviewers' Choice Award (RT Award) for Vampire Romance (2006)""]","[['Caldwell, New York', '(United States)']]"
"https://www.goodreads.com/book/show/42156.Something_Borrowed""","Something Borrowed (Darcy & Rachel, #1)",Ken Follett,521339,12657.0,4.0,322.0,2004,1.0,"['Chick Lit', 'Romance', 'Fiction']",[],"[['New York City, New York', '(United States)'], [''], ['Other Editions (72)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/41899.Fantastic_Beasts_and_Where_to_Find_Them""",Fantastic Beasts and Where to Find Them,Dave Eggers,353349,10849.0,4.0,128.0,2001,1.0,"['Fantasy', 'Fiction', 'Young Adult']",[],
"https://www.goodreads.com/book/show/943402.Let_the_Right_One_In""",Let the Right One In,William Paul Young,96535,6151.0,4.0,513.0,2007,0.0,"['Horror', 'Fiction', 'Vampires']",['James Tiptree Jr. Award Nominee (2008)'],"[['Stockholm,\n1981', '(Sweden)']]"
"https://www.goodreads.com/book/show/13152.The_Angel_Experiment""","The Angel Experiment (Maximum Ride, #1)",Abraham   Verghese,211656,9430.0,4.0,445.0,2006,1.0,"['Young Adult', 'Fantasy', 'Science Fiction']","['Lincoln Award Nominee (2008)', 'Missouri Gateway Readers Award Nominee (2008)']","[['Denver, Colorado', '(United States)'], ['California', '(United States)'], ['New York State', '(United States)']]"
"https://www.goodreads.com/book/show/176839.One_True_Thing""",One True Thing,Michael Pollan,37383,1339.0,4.0,320.0,2006,0.0,"['Fiction', 'Contemporary', 'Adult Fiction']",[],"[['Langhorne', '(United States)'], ['Montgomery County, Pennsylvania', '(United States)'], [''], ['Other Editions (38)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/213753.Life_As_We_Knew_It""","Life As We Knew It (Last Survivors, #1)",Nicole Krauss,120539,9882.0,4.0,337.0,2006,1.0,"['Young Adult', 'Dystopia', 'Science Fiction']","['Buxtehuder Bulle (2010)', 'South Carolina Book Award Nominee for Young Adult Book (2009)', 'Rhode Island Teen Book Award Nominee (2008)', 'Evergreen Teen Book Award (2009)', 'The Inky Awards Nominee for Silver Inky (2008)', 'California Young Readers Medal Nominee for Young Adult (2009)', 'Andre Norton Award Nominee (2006)', 'Missouri Truman Readers Award (2009)', 'Missouri Gateway Readers Award Nominee (2009)', ""Rebecca Caudill Young Readers' Book Award Nominee (2009)""]","[['Pennsylvania', '(United States)'], ['Howell, Pennsylvania', '(United States)']]"
"https://www.goodreads.com/book/show/150037.The_Vile_Village""","The Vile Village (A Series of Unfortunate Events, #7)",Tatiana de Rosnay,122790,2979.0,4.0,272.0,2001,1.0,"['Fiction', 'Young Adult', 'Childrens']",[],"[['Village of Fowl Devotees'], [''], ['Other Editions (74)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/18402.The_Dante_Club""",The Dante Club (The Dante Club #1),Laura Hillenbrand,37615,2520.0,3.0,424.0,2006,1.0,"['Mystery', 'Fiction', 'Historical Fiction']",['CWA Ellis Peters Historical Award Nominee (2004)'],"[['Boston, Massachusetts,\n1865', '(United States)'], ['Massachusetts', '(United States)']]"
"https://www.goodreads.com/book/show/2800905-the-summoning""","The Summoning (Darkest Powers, #1)",Jodi Picoult,163186,6314.0,,390.0,2008,1.0,"['Young Adult', 'Fantasy', 'Paranormal']",['Sunburst Award Nominee for Young Adult Work (2009)'],"[['Buffalo, New York', '(United States)']]"
"https://www.goodreads.com/book/show/29588376-the-lies-of-locke-lamora""","The Lies of Locke Lamora (Gentleman Bastard, #1)",Gregory David Roberts,240852,15656.0,4.0,752.0,2006,1.0,"['Fantasy', 'Fiction', 'Adventure']","['Locus Award Nominee for Best Fantasy Novel and Best First Novel (2007)', 'World Fantasy Award Nominee for Best Novel (2007)', 'Compton Crook Award Nominee (2007)', ""Grand Prix de l'Imaginaire Nominee for Roman étranger (2008)"", 'Tähtifantasia Award Nominee (2008)', 'British Fantasy Award Nominee for Best Novel (2007)']",[['Camorr']]
"https://www.goodreads.com/book/show/305234.Wicked_Lovely""","Wicked Lovely (Wicked Lovely, #1)",Mark Z. Danielewski,162188,7135.0,4.0,328.0,2007,1.0,"['Fantasy', 'Young Adult', 'Romance']","['RITA Award by Romance Writers of America for Best Young Adult Romance (2008)', 'DABWAHA Romance Tournament for Best Young Adult (2008)', 'Missouri Gateway Readers Award Nominee (2010)']","[['Huntsdale, Pennsylvania', '(United States)']]"
"https://www.goodreads.com/book/show/359410.Elsewhere""",Elsewhere,Richard Russo,52911,5287.0,4.0,277.0,2007,0.0,"['Young Adult', 'Fantasy', 'Fiction']","['Georgia Peach Book Award Nominee for Honor book (2006)', 'Borders Original Voices Award for YA or Independent Reader (2005)', 'Sakura Medal for High School Book (2007)', 'California Young Readers Medal Nominee for Young Adult (2008)', 'Lincoln Award Nominee (2011)', 'Bronzener Lufti (2006)', 'Ulmer Unke (2005)']",
"https://www.goodreads.com/book/show/324277.The_Carnivorous_Carnival""","The Carnivorous Carnival (A Series of Unfortunate Events, #9)",David Wroblewski,112382,2626.0,4.0,286.0,2002,1.0,"['Fiction', 'Young Adult', 'Childrens']",[],"[['Caligari Carnival'], [''], ['Other Editions (67)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/72223.The_Worst_Hard_Time""",The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl,Zadie Smith,48063,5063.0,4.0,340.0,2006,0.0,"['History', 'Nonfiction', 'American History']","['National Book Award for Nonfiction (2006)', 'Borders Original Voices Award for Nonfiction (2006)', 'Ambassador Book Award for American Studies (2007)', 'Washington State Book Award for History/Biography (2006)']",
"https://www.goodreads.com/book/show/920607.The_Arrival""",The Arrival,Libba Bray,48836,4741.0,4.0,132.0,2007,0.0,"['Graphic Novels', 'Comics', 'Fantasy']","['Hugo Award Nominee for Best Related Book (2008)', 'Locus Award for Best Art Book (2008)', ""New South Wales Premier's Literary Award for Book of the Year & Community Relations Commission Award (2007)"", ""Western Australian Premier's Book Award for Overall Winner & Childrens Book (2006)"", ""Children's Book Council of Australia Award for Picture Book of the Year (2007)"", ""Moonbeam Children's Book Award (2007)"", 'Rhode Island Teen Book Award Nominee (2009)', 'Aurealis Award for Best Young Adult Short Story & Golden Aurealis for Best Short Story (2006)', 'Deutscher Jugendliteraturpreis Nominee for Bilderbuch (2009)', 'Boston Globe-Horn Book Award for Special Citation (2008)', 'Australian Book Industry Award (ABIA) for Older Children (2007)', 'Literaturpreis der Jury der jungen Leser for Sonderpreis (2009)', 'Plano Nacional de Leitura for (Portugal) (0)', 'The Inky Awards Shortlist for Gold Inky (2007)']",
"https://www.goodreads.com/book/show/110494.Living_Dead_in_Dallas""","Living Dead in Dallas (Sookie Stackhouse, #2)",Malcolm Gladwell,243704,7014.0,4.0,291.0,2004,1.0,"['Fantasy', 'Vampires', 'Paranormal']",['Lord Ruthven Award for Fiction (2003)'],"[['Bon Temps, Louisiana', '(United States)'], ['Dallas, Texas', '(United States)']]"
"https://www.goodreads.com/book/show/2767793-the-hero-of-ages""","The Hero of Ages (Mistborn, #3)",Eric Schlosser,286684,17317.0,4.0,572.0,2008,1.0,"['Fantasy', 'Fiction', 'Epic Fantasy']",['David Gemmell Legend Award Nominee for Best Fantasy Novel (2009)'],
"https://www.goodreads.com/book/show/3257136-dewey""",Dewey: The Small-Town Library Cat Who Touched the World,Rick Riordan,57006,6183.0,4.0,277.0,2008,1.0,"['Nonfiction', 'Animals', 'Memoir']",[],"[['Spencer, Iowa', '(United States)'], ['Iowa', '(United States)'], [''], ['Other Editions (115)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/97782.Then_We_Came_to_the_End""",Then We Came to the End,David McCullough,34328,4793.0,3.0,387.0,2007,0.0,"['Fiction', 'Humor', 'Contemporary']","['Guardian First Book Award Nominee for Longlist (2007)', 'PEN/Hemingway Foundation Award (2008)', 'PEN/Robert W. Bingham Prize Nominee (2008)', 'Financial Times and McKinsey Business Book of the Year Nominee for Longlist (2007)', 'National Book Award Finalist for Fiction (2007)']","[['Chicago, Illinois', '(United States)']]"
"https://www.goodreads.com/book/show/21686.Shutter_Island""",Shutter Island,Neil Gaiman,173176,8625.0,4.0,369.0,2004,0.0,"['Mystery', 'Fiction', 'Thriller']","['Barry Award Nominee for Best Novel (2004)', 'Anthony Award Nominee for Best Novel (2004)', 'Hammett Prize Nominee (2003)', 'Grand Prix des lectrices de Elle for roman policier (2004)']","[['Massachusetts', '(United States)'], ['Shutter Island, Massachusetts,\n1954', '(United States)']]"
"https://www.goodreads.com/book/show/6400090-the-last-song""",The Last Song,Isabel Allende,515567,12132.0,4.0,390.0,2009,0.0,"['Romance', 'Fiction', 'Young Adult']",['Goodreads Choice Award for Chick Lit (2009)'],"[['Wilmington, North Carolina', '(United States)']]"
"https://www.goodreads.com/book/show/86663.Ten_Big_Ones""","Ten Big Ones (Stephanie Plum, #10)",Geraldine Brooks,93450,2179.0,4.0,319.0,2005,1.0,"['Mystery', 'Fiction', 'Humor']",[],
"https://www.goodreads.com/book/show/15860.State_of_Fear""",State of Fear,Rick Riordan,83129,3284.0,4.0,672.0,2005,0.0,"['Fiction', 'Thriller', 'Science Fiction']",[],
"https://www.goodreads.com/book/show/6304335-beautiful-creatures""","Beautiful Creatures (Caster Chronicles, #1)",Dave Eggers,559208,22140.0,4.0,563.0,2009,1.0,"['Young Adult', 'Fantasy', 'Paranormal']","['Georgia Peach Book Award Nominee for Honor book (2011)', 'William C. Morris YA Debut Award Nominee (2010)', 'Audie Award for Paranormal (2011)', 'California Young Readers Medal Nominee for Young Adult (2013)', 'Goodreads Choice Award Nominee for Young Adult Fiction (2009)']","[['Gatlin, South Carolina', '(United States)'], ['South Carolina', '(United States)']]"
"https://www.goodreads.com/book/show/2845024-anathem""",Anathem,J.K. Rowling,66044,4944.0,4.0,937.0,2008,0.0,"['Science Fiction', 'Fiction', 'Fantasy']","['Hugo Award Nominee for Best Novel (2009)', 'Locus Award for Best Science Fiction Novel (2009)', 'Arthur C. Clarke Award Nominee (2009)', 'British Science Fiction Association Award Nominee for Best Novel (2008)', 'Endeavour Award Nominee (2009)']",
"https://www.goodreads.com/book/show/4703581-the-city-the-city""",The City & the City,Suzanne Collins,59388,5938.0,4.0,312.0,2009,0.0,"['Fantasy', 'Fiction', 'Science Fiction']","['Hugo Award for Best Novel (2010)', 'Nebula Award Nominee for Best Novel (2009)', 'Locus Award for Best Fantasy Novel (2010)', 'Arthur C. Clarke Award (2010)', 'World Fantasy Award for Best Novel (2010)', 'Kurd-Laßwitz-Preis for Bestes ausländisches Werk (2011)', 'British Science Fiction Association Award for Best Novel (2009)', 'John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (2010)', ""Grand Prix de l'Imaginaire for Roman étranger and Nomination for Traduction (2012)"", 'Premio Ignotus for Mejor novela extranjera (Best Foreign Novel) (2013)', 'Tähtifantasia Award Nominee (2012)', 'Tähtivaeltaja Award Nominee (2012)', 'The Kitschies for Red Tentacle (Novel) (2009)', 'SF ga Yomitai for Best Translated SF of the Year in Japan (2012)', 'Goodreads Choice Award Nominee for Fantasy (2009)', 'Prix Elbakin.net for Meilleur roman fantasy traduit (2012)', 'Seiun Award 星雲賞 Nominee for Best Translated Long Form (2012)']","[['Besźel', 'Ul Qoma']]"
"https://www.goodreads.com/book/show/46202.Magic_Study""","Magic Study (Study, #2)",J.K. Rowling,75495,4849.0,4.0,392.0,2006,1.0,"['Fantasy', 'Young Adult', 'Magic']",['RITA Award by Romance Writers of America Nominee for Paranormal Romance (2007)'],[['Sitia']]
"https://www.goodreads.com/book/show/6485421-the-mortal-instruments-boxed-set""","The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass (The Mortal Instruments, #1-3)",J.K. Rowling,65529,1085.0,4.0,1520.0,2009,1.0,"['Fantasy', 'Young Adult', 'Paranormal']",[],
"https://www.goodreads.com/book/show/112750.Darkfever""","Darkfever (Fever, #1)",J.K. Rowling,166496,10754.0,4.0,309.0,2006,1.0,"['Fantasy', 'Urban Fantasy', 'Paranormal']",[],"[['Ashford, Georgia', '(United States)'], ['Dublin', '(Ireland)'], [''], ['Other Editions (61)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/10507.Baudolino""",Baudolino,Markus Zusak,20503,1047.0,4.0,527.0,2003,0.0,"['Fiction', 'Historical Fiction', 'Fantasy']",['Prix Méditerranée Étranger (2002)'],"[['Constantinople,\n1204', '(Turkey)']]"
"https://www.goodreads.com/book/show/114955.The_Arctic_Incident""","The Arctic Incident  (Artemis Fowl, #2)",Audrey Niffenegger,147061,3371.0,4.0,398.0,2004,1.0,"['Fantasy', 'Young Adult', 'Fiction']",[],"[['Haven (Lower Elements)', 'Dublin Region', '(Ireland)'], [''], ['Other Editions (65)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/111450.Quidditch_Through_the_Ages""",Quidditch Through the Ages,Khaled Hosseini,158315,5664.0,4.0,56.0,2001,1.0,"['Fantasy', 'Young Adult', 'Fiction']",[],
"https://www.goodreads.com/book/show/15925.The_Guardian""",The Guardian,Kathryn Stockett,164202,5199.0,4.0,400.0,2005,0.0,"['Romance', 'Fiction', 'Chick Lit']",[],"[['Swansboro, North Carolina', '(United States)'], [''], ['Other Editions (34)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/227865.The_Eternity_Code""","The Eternity Code (Artemis Fowl, #3)",Khaled Hosseini,130771,2506.0,4.0,329.0,2006,1.0,"['Fantasy', 'Young Adult', 'Fiction']","['Anthony Award Nominee for Best Young Adult Mystery (2004)', 'British Book Award', 'Deutscher Bücherpreis for Kinder- und Jugendbuch (2004)']","[['United States of America', 'Dublin Region', '(Ireland)'], ['Haven (Lower Elements)', '…more\nChicago, Illinois', '(United States)'], ['…less']]"
"https://www.goodreads.com/book/show/88442.Austerlitz""",Austerlitz,Suzanne Collins,17569,1387.0,4.0,415.0,2002,0.0,"['Fiction', 'Historical Fiction', 'German Literature']","['Independent Foreign Fiction Prize (2002)', 'National Book Critics Circle Award for Fiction (2001)', 'Bremer Literaturpreis (2002)', 'Jewish Quarterly-Wingate Prize for Fiction (2002)', ""Helen and Kurt Wolff Translator's Prize for Anthea Bell (2002)"", 'Schlegel-Tieck Prize for Anthea Bell (2002)', 'Kääntäjien valtionpalkinto (2003)']","[['Antwerp', '(Belgium)'], ['Prague (Praha)', '(Czech Republic)'], ['London, England', '(United Kingdom)'], ['…more\nTerezín', '(Czech Republic)'], ['Mariánské Lázně', '(Czech Republic)'], ['Paris', '(France)'], ['…less']]"
"https://www.goodreads.com/book/show/15096.Five_Quarters_of_the_Orange""",Five Quarters of the Orange,Stephenie Meyer,32697,2486.0,4.0,307.0,2002,0.0,"['Fiction', 'Historical Fiction', 'France']",['Orange Prize Nominee for Fiction Longlist (2002)'],"[['Les Laveuses,\n1992', '(France)'], ['Les Laveuses,\n1936', '(France)']]"
"https://www.goodreads.com/book/show/47624.Lirael""","Lirael (Abhorsen, #2)",Sara Gruen,113555,3175.0,4.0,464.0,2015,1.0,"['Fantasy', 'Young Adult', 'Fiction']","[""West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2003)""]",[['Old Kingdom']]
"https://www.goodreads.com/book/show/11734.The_Human_Stain""","The Human Stain (The American Trilogy, #3)",Stieg Larsson,34944,2270.0,4.0,361.0,2001,1.0,"['Fiction', 'Novels', 'Literature']","['PEN/Faulkner Award for Fiction (2001)', 'WH Smith Literary Award (2001)', 'Los Angeles Times Book Prize Nominee for Fiction (2000)', 'Prix Médicis Etranger (2002)', 'Koret Jewish Book Award for Fiction (2001)', 'International Dublin Literary Award Nominee (2002)']","[['Massachusetts,\n1998', '(United States)']]"
"https://www.goodreads.com/book/show/89884.Eventide""","Eventide (Plainsong, #2)",Yann Martel,20336,1949.0,4.0,300.0,2005,1.0,"['Fiction', 'Literary Fiction', 'Contemporary']",['Colorado Book Award for Literary Fiction (2005)'],"[['Holt, Colorado', '(United States)'], ['Denver, Colorado', '(United States)']]"
"https://www.goodreads.com/book/show/22320.Pattern_Recognition""","Pattern Recognition (Blue Ant, #1)",Dan Brown,47865,2191.0,4.0,367.0,2005,1.0,"['Science Fiction', 'Fiction', 'Cyberpunk']","['Locus Award Nominee for Best Science Fiction Novel (2004)', 'Arthur C. Clarke Award Nominee (2004)', 'British Science Fiction Association Award Nominee for Best Novel (2004)', 'Mary Shelley Award for Outstanding Fictional Work (2004)']",
"https://www.goodreads.com/book/show/3009435-a-mercy""",A Mercy,Alice Sebold,24788,2947.0,4.0,167.0,2008,0.0,"['Fiction', 'Historical Fiction', 'African American']","['Orange Prize Nominee for Fiction Longlist (2009)', 'James Tait Black Memorial Prize Nominee for Fiction (2008)', 'The Rooster -- The Morning News Tournament of Books (2009)']",
